GeneName,module_name,kTotal,kWithin,kOut,kDiff,is.hub,ME,MM,Mitocarta,Interactome,in_enriched_module_mitocarta,cor_with_gtex,gtex,in_md_list,pathogenic
AC034220.3,brown,17.26787386,4.622718851,12.64515501,-8.022436161,FALSE,0.331396568,0.299619138,FALSE,FALSE,1,0.192480601,FALSE,FALSE,unlabelled
RP11-196G18.3,brown,44.37080161,11.57921143,32.79159018,-21.21237875,FALSE,0.456638176,0.566895869,FALSE,FALSE,1,0.150877159,FALSE,FALSE,unlabelled
LINC00884,brown,41.34377216,15.43191452,25.91185765,-10.47994313,FALSE,0.548725699,0.202226076,FALSE,FALSE,1,0.188947229,FALSE,FALSE,unlabelled
HOXB-AS3,brown,52.73850441,13.4171354,39.32136901,-25.90423361,FALSE,0.192787205,0.531861231,FALSE,FALSE,1,0.195367926,FALSE,FALSE,unlabelled
RAB1C,brown,48.13895192,17.74336129,30.39559062,-12.65222933,FALSE,-0.569612146,0.37020594,FALSE,FALSE,1,0.186456116,FALSE,FALSE,unlabelled
LINC00702,brown,27.89113366,8.166210661,19.724923,-11.55871234,FALSE,0.444306187,0.535427765,FALSE,FALSE,1,0.173125556,FALSE,FALSE,unlabelled
RNF224,brown,30.17187301,6.311554292,23.86031872,-17.54876443,FALSE,0.354668453,0.315664391,FALSE,FALSE,1,0.162275719,FALSE,FALSE,unlabelled
RP11-67L3.4,brown,33.07377528,10.34767052,22.72610476,-12.37843423,FALSE,-0.493945143,0.210227629,FALSE,FALSE,1,0.159741586,FALSE,FALSE,unlabelled
AC004987.9,brown,14.61395336,3.86721899,10.74673437,-6.879515376,FALSE,-0.36466151,0.518920598,FALSE,FALSE,1,0.186434365,FALSE,FALSE,unlabelled
SNRPEP4,brown,80.55338512,13.14023814,67.41314698,-54.27290884,FALSE,-0.725909559,0.132321086,FALSE,FALSE,1,0.198922943,FALSE,FALSE,unlabelled
AC104809.4,brown,32.08505153,9.897008468,22.18804306,-12.29103459,FALSE,0.537546998,0.207746098,FALSE,FALSE,1,0.174246764,FALSE,FALSE,unlabelled
STXBP5-AS1,brown,32.02574345,9.573844049,22.4518994,-12.87805535,FALSE,0.501283118,0.206608554,FALSE,FALSE,1,0.194254918,FALSE,FALSE,unlabelled
B4GALT1-AS1,brown,91.9869584,11.69534603,80.29161236,-68.59626633,FALSE,0.49542741,0.009566765,FALSE,FALSE,1,0,FALSE,FALSE,unlabelled
LINC00513,brown,53.93802105,12.40138038,41.53664067,-29.13526029,FALSE,0.389523644,0.034063429,FALSE,FALSE,1,0.177034549,FALSE,FALSE,unlabelled
BTF3P5,brown,25.68298839,9.736441605,15.94654679,-6.210105182,FALSE,-0.501666834,0.977296854,FALSE,FALSE,1,0.176586405,FALSE,FALSE,unlabelled
TWIST2,brown,82.70696738,23.06785727,59.63911011,-36.57125285,FALSE,0.494941177,0.243432478,FALSE,FALSE,1,0.18451794,FALSE,FALSE,unlabelled
RP11-168K11.3,brown,31.51328207,8.2026311,23.31065097,-15.10801987,FALSE,0.387041079,0.692448409,FALSE,FALSE,1,0.190386509,FALSE,FALSE,unlabelled
UBE2SP1,brown,189.1535528,23.99059908,165.1629537,-141.1723546,FALSE,-0.720252057,0.00223189,FALSE,FALSE,1,0.186940388,FALSE,FALSE,unlabelled
NUDT9P1,brown,60.00279577,13.58401152,46.41878424,-32.83477272,FALSE,-0.435037897,0.356276069,FALSE,FALSE,1,0.178414242,FALSE,FALSE,unlabelled
RP11-730A19.9,brown,62.47864602,15.27090881,47.20773721,-31.9368284,FALSE,0.491544295,0.170663193,FALSE,FALSE,1,0.175088097,FALSE,FALSE,unlabelled
LINC01114,brown,20.62990417,6.243493486,14.38641068,-8.142917197,FALSE,0.374298439,0.417548606,FALSE,FALSE,1,0.179193854,FALSE,FALSE,unlabelled
LINC01191,brown,175.0997523,20.24226324,154.8574891,-134.6152258,FALSE,0.530454596,0.011126386,FALSE,FALSE,1,0.211464688,FALSE,FALSE,unlabelled
AC116366.6,brown,120.3283692,21.61979215,98.70857708,-77.08878493,FALSE,0.564144863,0.130493099,FALSE,FALSE,1,0.198617076,FALSE,FALSE,unlabelled
PFN1P3,brown,28.79179133,5.286300706,23.50549063,-18.21918992,FALSE,-0.41611784,0.122451311,FALSE,FALSE,1,0.184233153,FALSE,FALSE,unlabelled
ZNF37BP,brown,52.87003248,16.01600281,36.85402967,-20.83802686,FALSE,0.520685067,0.420136841,FALSE,FALSE,1,0.176332553,FALSE,FALSE,unlabelled
RP11-1275H24.1,brown,46.82249952,16.75167381,30.07082571,-13.3191519,FALSE,0.52233331,0.964541151,FALSE,FALSE,1,0.172710775,FALSE,FALSE,unlabelled
SP2-AS1,brown,32.65228404,7.720677483,24.93160656,-17.21092908,FALSE,0.361953415,0.36558436,FALSE,FALSE,1,0.205247426,FALSE,FALSE,unlabelled
GS1-124K5.10,brown,408.5586143,58.14072415,350.4178901,-292.277166,FALSE,0.708564744,0.005538423,FALSE,FALSE,1,0.187540063,FALSE,FALSE,unlabelled
AL450992.2,brown,32.47036907,7.583737621,24.88663145,-17.30289383,FALSE,0.404280717,0.323520785,FALSE,FALSE,1,0.198670195,FALSE,FALSE,unlabelled
FOXP4-AS1,brown,38.0768284,9.574554849,28.50227355,-18.9277187,FALSE,-0.326067651,0.706640602,FALSE,FALSE,1,0.192792845,FALSE,FALSE,unlabelled
C11orf94,brown,12.68773834,3.002879925,9.684858411,-6.681978485,FALSE,-0.341764389,0.637998965,FALSE,FALSE,1,0.163104245,FALSE,FALSE,unlabelled
XRCC6P2,brown,25.09414755,6.271879798,18.82226776,-12.55038796,FALSE,-0.320419662,0.856328403,FALSE,FALSE,1,0.190842961,FALSE,FALSE,unlabelled
LINC00163,brown,50.35435985,14.0548671,36.29949275,-22.24462565,FALSE,0.501526068,0.177278468,FALSE,FALSE,1,0.133759698,FALSE,FALSE,unlabelled
RP5-994D16.3,brown,22.29455428,4.476426563,17.81812772,-13.34170116,FALSE,0.293703444,0.965871044,FALSE,FALSE,1,0.176844094,FALSE,FALSE,unlabelled
LINC00094,brown,32.15086893,7.957628605,24.19324033,-16.23561172,FALSE,0.394402599,0.423392977,FALSE,FALSE,1,0.182905826,FALSE,FALSE,unlabelled
TSPY26P,brown,45.63041584,17.42488015,28.20553569,-10.78065554,FALSE,0.509355405,0.183734424,FALSE,FALSE,1,0.201857282,FALSE,FALSE,unlabelled
RP11-282O18.3,brown,74.53933172,10.12646073,64.41287099,-54.28641026,FALSE,0.62292915,0.021052158,FALSE,FALSE,1,0.190381072,FALSE,FALSE,unlabelled
H3F3AP4,brown,39.7496882,17.23677824,22.51290996,-5.276131718,FALSE,-0.620711689,0.368797093,FALSE,FALSE,1,0.118064162,FALSE,FALSE,unlabelled
LINC00894,brown,119.4647199,29.36656971,90.09815022,-60.73158051,FALSE,0.646444514,0.119360273,FALSE,FALSE,1,0.188610804,FALSE,FALSE,unlabelled
PNMA6A,brown,267.9129527,51.68568184,216.2272709,-164.5415891,FALSE,0.77792685,0.03547789,FALSE,FALSE,1,0.207635904,FALSE,FALSE,unlabelled
RPL7AP53,brown,49.2277036,16.33248723,32.89521637,-16.56272915,FALSE,-0.522686567,0.917959182,FALSE,FALSE,1,0.17671833,FALSE,FALSE,unlabelled
LINC01936,brown,40.5997478,12.41131254,28.18843526,-15.77712271,FALSE,0.291399126,0.120517984,FALSE,FALSE,1,0.122105318,FALSE,FALSE,unlabelled
RP11-263K19.6,brown,85.5355476,12.65167003,72.88387756,-60.23220753,FALSE,-0.495412795,0.017207342,FALSE,FALSE,1,0.208223677,FALSE,FALSE,unlabelled
RPL5P9,brown,13.86536824,3.867993442,9.9973748,-6.129381358,FALSE,-0.331931278,0.576062596,FALSE,FALSE,1,0.186287175,FALSE,FALSE,unlabelled
DDX11L2,brown,40.21318152,6.98491331,33.2282682,-26.24335489,FALSE,0.26833541,0.311941617,FALSE,FALSE,1,0.187677726,FALSE,FALSE,unlabelled
NRADDP,brown,147.016691,29.80857898,117.208112,-87.39953303,FALSE,-0.651288486,0.00480952,FALSE,FALSE,1,0.174775737,FALSE,FALSE,unlabelled
AC009237.11,brown,60.56704131,14.28898875,46.27805256,-31.98906381,FALSE,0.556446856,0.036151472,FALSE,FALSE,1,0.189079689,FALSE,FALSE,unlabelled
AC018890.6,brown,12.25777111,2.620598602,9.63717251,-7.016573908,FALSE,0.234869774,0.741957823,FALSE,FALSE,1,0.201286583,FALSE,FALSE,unlabelled
RNF217-AS1,brown,120.4931216,11.20578647,109.2873351,-98.08154868,FALSE,0.585646663,0.001845321,FALSE,FALSE,1,0.184503804,FALSE,FALSE,unlabelled
RP11-46H11.12,brown,40.46941105,7.533436736,32.93597431,-25.40253758,FALSE,0.096892818,0.454471567,FALSE,FALSE,1,0.181537643,FALSE,FALSE,unlabelled
MTX1P1,brown,32.88320875,13.24582051,19.63738824,-6.391567725,FALSE,-0.480546979,0.913296557,FALSE,FALSE,1,0.161460843,FALSE,FALSE,unlabelled
RP11-365O16.1,brown,20.32781846,4.491226911,15.83659155,-11.34536464,FALSE,-0.302910268,0.758975832,FALSE,FALSE,1,0.174222502,FALSE,FALSE,unlabelled
SPA17P1,brown,92.45215278,17.46568836,74.98646443,-57.52077607,FALSE,0.53688179,0.161601224,FALSE,FALSE,1,0.178038582,FALSE,FALSE,unlabelled
RP11-446E9.1,brown,26.25748292,6.738632268,19.51885065,-12.78021838,FALSE,-0.411145212,0.316815065,FALSE,FALSE,1,0.176666639,FALSE,FALSE,unlabelled
LINC01554,brown,53.22011273,11.97148381,41.24862892,-29.27714511,FALSE,0.463974304,0.322021538,FALSE,FALSE,1,0.16652253,FALSE,FALSE,unlabelled
NR2F1-AS1,brown,29.87889476,5.36575178,24.51314298,-19.1473912,FALSE,0.413022801,0.032214778,FALSE,FALSE,1,0.18619772,FALSE,FALSE,unlabelled
RP4-680D5.2,brown,86.78385535,21.84623054,64.93762481,-43.09139427,FALSE,0.605122809,0.049884807,FALSE,FALSE,1,0.178268584,FALSE,FALSE,unlabelled
CAMTA1-IT1,brown,27.634736,9.107590528,18.52714547,-9.419554943,FALSE,-0.454323899,0.258833054,FALSE,FALSE,1,0.212415343,FALSE,FALSE,unlabelled
SHISA9,brown,18.44594938,4.99347754,13.45247184,-8.458994299,FALSE,0.491091116,0.139873817,FALSE,FALSE,1,0.200496799,FALSE,FALSE,unlabelled
AC003075.4,brown,12.86345116,2.321569179,10.54188198,-8.220312799,FALSE,0.200150648,0.905876329,FALSE,FALSE,1,0.178976343,FALSE,FALSE,unlabelled
LINC00211,brown,36.96125778,9.299554204,27.66170357,-18.36214937,FALSE,0.462227858,0.229624366,FALSE,FALSE,1,0.170345021,FALSE,FALSE,unlabelled
PHKA2-AS1,brown,87.24135602,20.90279252,66.3385635,-45.43577098,FALSE,0.543053638,0.151383507,FALSE,FALSE,1,0.177803829,FALSE,FALSE,unlabelled
LINC00674,brown,119.1546769,14.119812,105.0348649,-90.9150529,FALSE,0.748994682,0.045427529,FALSE,FALSE,1,0.172888952,FALSE,FALSE,unlabelled
ABCA17P,brown,15.38556091,3.254301564,12.13125934,-8.876957778,FALSE,0.307822287,0.375947024,FALSE,FALSE,1,0.186552755,FALSE,FALSE,unlabelled
LINC01410,brown,45.18804342,9.396474704,35.79156872,-26.39509402,FALSE,-0.373592363,0.431720826,FALSE,FALSE,1,0.206595914,FALSE,FALSE,unlabelled
CD81-AS1,brown,103.1979723,16.93026144,86.26771087,-69.33744943,FALSE,0.549716675,0.070427113,FALSE,FALSE,1,0.189193895,FALSE,FALSE,unlabelled
OR7E7P,brown,53.74686194,13.2914885,40.45537344,-27.16388494,FALSE,0.589546628,0.169207446,FALSE,FALSE,1,0.203100163,FALSE,FALSE,unlabelled
AC012360.6,brown,105.5844383,16.04741632,89.537022,-73.48960569,FALSE,0.586024674,0.028246108,FALSE,FALSE,1,0.176961982,FALSE,FALSE,unlabelled
GATSL3,brown,177.5279225,15.00759762,162.5203249,-147.5127273,FALSE,0.665371906,0.000201288,FALSE,FALSE,1,0.19084305,FALSE,FALSE,unlabelled
GATS,brown,89.57438253,34.7135944,54.86078813,-20.14719373,FALSE,0.73919765,0.094353098,FALSE,FALSE,1,0.18685673,FALSE,FALSE,unlabelled
ADSL,brown,73.37328957,12.26381043,61.10947914,-48.84566871,FALSE,-0.737808593,0.090458599,FALSE,FALSE,1,0.20498137,FALSE,FALSE,unlabelled
TEX35,brown,83.86277578,14.73421882,69.12855695,-54.39433813,FALSE,0.546732723,0.037819789,FALSE,FALSE,1,0.180473226,FALSE,FALSE,unlabelled
GPAA1P1,brown,22.84440431,6.86972206,15.97468225,-9.104960188,FALSE,0.336814366,0.873505148,FALSE,FALSE,1,0.193041892,FALSE,FALSE,unlabelled
GHRLOS,brown,19.93885621,6.215836171,13.72302004,-7.507183866,FALSE,0.349069719,0.777755989,FALSE,FALSE,1,0.208188997,FALSE,FALSE,unlabelled
LCE1F,brown,23.77018933,6.795205939,16.9749834,-10.17977746,FALSE,0.293640669,0.982850308,FALSE,FALSE,1,0.194368594,FALSE,FALSE,unlabelled
RPL7P15,brown,18.16662818,5.958815864,12.20781232,-6.248996456,FALSE,-0.419065261,0.744374679,FALSE,FALSE,1,0.175861692,FALSE,FALSE,unlabelled
RP11-521D12.1,brown,18.55505785,3.534383131,15.02067472,-11.48629159,FALSE,0.190028163,0.85068447,FALSE,FALSE,1,0.201386137,FALSE,FALSE,unlabelled
ARHGEF25,brown,116.5211557,34.26432097,82.25683476,-47.99251378,FALSE,0.695239124,0.023685093,FALSE,FALSE,1,0.188665953,FALSE,FALSE,unlabelled
LINC00886,brown,44.44770558,9.784487701,34.66321788,-24.87873018,FALSE,0.486893593,0.541200333,FALSE,FALSE,1,0.178909731,FALSE,FALSE,unlabelled
YAE1D1,brown,84.24870992,44.491348,39.75736193,4.733986069,TRUE,-0.677111656,0.888152786,FALSE,FALSE,1,0.183640406,FALSE,FALSE,unlabelled
RPL34P33,brown,44.63923079,11.29368303,33.34554776,-22.05186473,FALSE,-0.450161615,0.433525766,FALSE,FALSE,1,0.158493308,FALSE,FALSE,unlabelled
CDRT1,brown,241.2041562,33.72350206,207.4806541,-173.757152,FALSE,0.549502116,0.006694276,FALSE,FALSE,1,0.2022735,FALSE,FALSE,unlabelled
AKAP2,brown,71.30558744,23.66888887,47.63669857,-23.9678097,FALSE,0.535049698,0.531529944,FALSE,FALSE,1,0.184694409,FALSE,FALSE,unlabelled
ARHGDIG,brown,312.3580699,56.43702649,255.9210434,-199.4840169,FALSE,0.750673913,0.043727764,FALSE,FALSE,1,0.188365249,FALSE,FALSE,unlabelled
PVRL3-AS1,brown,13.23995115,2.913466883,10.32648427,-7.413017388,FALSE,0.197908184,0.656953703,FALSE,FALSE,1,0.180527634,FALSE,FALSE,unlabelled
RP11-285F7.2,brown,93.55909308,29.67389789,63.88519519,-34.2112973,FALSE,0.69816504,0.022210808,FALSE,FALSE,1,0.184920942,FALSE,FALSE,unlabelled
MRPL33,brown,387.0912166,83.61839867,303.472818,-219.8544193,FALSE,-0.806930572,0.041541004,TRUE,TRUE,1,0.173873574,FALSE,FALSE,unlabelled
MICAL3,brown,90.72993218,25.297914,65.43201818,-40.13410419,FALSE,0.555006695,0.841665881,FALSE,FALSE,1,0.168085164,FALSE,FALSE,unlabelled
RP11-550I24.2,brown,99.86273199,9.127696816,90.73503518,-81.60733836,FALSE,0.58970079,0.00284591,FALSE,FALSE,1,0.205950355,FALSE,FALSE,unlabelled
AC012442.5,brown,41.07126178,7.047958808,34.02330297,-26.97534416,FALSE,-0.454346601,0.130483921,FALSE,FALSE,1,0.172747238,FALSE,FALSE,unlabelled
HNRNPKP4,brown,148.6014262,63.29031514,85.31111104,-22.0207959,FALSE,-0.742814386,0.44483518,FALSE,FALSE,1,0.168843883,FALSE,FALSE,unlabelled
CFB,brown,64.15131048,11.87111361,52.28019687,-40.40908326,FALSE,0.473632874,0.149302782,FALSE,FALSE,1,0.203596925,FALSE,FALSE,unlabelled
ZNF487,brown,350.520309,47.67505121,302.8452578,-255.1702066,FALSE,0.710873134,0.010208206,FALSE,FALSE,1,0.197892574,FALSE,FALSE,unlabelled
HOTTIP,brown,24.38279504,9.738517875,14.64427716,-4.905759288,FALSE,0.476026646,0.504123168,FALSE,FALSE,1,0.182432847,FALSE,FALSE,unlabelled
LINC02044,brown,34.83815329,9.458526087,25.37962721,-15.92110112,FALSE,0.477233534,0.238706785,FALSE,FALSE,1,0.198769555,FALSE,FALSE,unlabelled
ZNF512,brown,89.63870592,27.0319087,62.60679722,-35.57488853,FALSE,0.640582511,0.070278542,FALSE,FALSE,1,0.183408614,FALSE,FALSE,unlabelled
IL12A-AS1,brown,112.9835533,19.08100736,93.90254594,-74.82153858,FALSE,-0.552804205,0.039533173,FALSE,FALSE,1,0.172117044,FALSE,FALSE,unlabelled
LINC01011,brown,43.22612473,15.63278783,27.5933369,-11.96054908,FALSE,0.376464735,0.962047305,FALSE,FALSE,1,0.187862972,FALSE,FALSE,unlabelled
AC007566.10,brown,26.21060563,9.188593575,17.02201206,-7.833418483,FALSE,0.432651929,0.420231978,FALSE,FALSE,1,0.181412794,FALSE,FALSE,unlabelled
RBM12,brown,57.90469357,21.34638386,36.55830971,-15.21192585,FALSE,-0.528601757,0.433882721,FALSE,FALSE,1,0.203335907,FALSE,FALSE,unlabelled
RP4-800G7.2,brown,15.61217865,4.441903816,11.17027484,-6.728371021,FALSE,0.320352689,0.83464332,FALSE,FALSE,1,0.180375077,FALSE,FALSE,unlabelled
RP11-685B14.1,brown,26.86729658,4.307577707,22.55971888,-18.25214117,FALSE,0.360118427,0.274983281,FALSE,FALSE,1,0.19085776,FALSE,FALSE,unlabelled
RP11-506M13.3,brown,58.18017356,6.901557165,51.2786164,-44.37705923,FALSE,0.418620754,0.065858949,FALSE,FALSE,1,0.14846046,FALSE,FALSE,unlabelled
RP11-373E16.3,brown,35.7269224,11.39570222,24.33122018,-12.93551796,FALSE,0.475021629,0.277569596,FALSE,FALSE,1,0.182798613,FALSE,FALSE,unlabelled
SCAMP1-AS1,brown,23.17556146,4.810449433,18.36511203,-13.5546626,FALSE,0.263600207,0.695771399,FALSE,FALSE,1,0.169158197,FALSE,FALSE,unlabelled
RAB30-AS1,brown,27.72489571,9.169058855,18.55583685,-9.386777996,FALSE,-0.385940758,0.679038686,FALSE,FALSE,1,0.177719561,FALSE,FALSE,unlabelled
LINC01550,brown,30.83807413,7.964850459,22.87322367,-14.90837321,FALSE,0.373756587,0.736770633,FALSE,FALSE,1,0.200893903,FALSE,FALSE,unlabelled
RP11-685M7.3,brown,23.60827105,3.869622232,19.73864882,-15.86902659,FALSE,0.336547449,0.454025269,FALSE,FALSE,1,0.182750351,FALSE,FALSE,unlabelled
RP11-1149O23.3,brown,50.87285765,15.13134823,35.74150942,-20.61016118,FALSE,0.509212966,0.131387376,FALSE,FALSE,1,0.186339346,FALSE,FALSE,unlabelled
LINC00920,brown,27.31218452,5.248922859,22.06326166,-16.8143388,FALSE,-0.301106916,0.531415506,FALSE,FALSE,1,0.191993425,FALSE,FALSE,unlabelled
CTC-441N14.2,brown,47.28618058,12.68190501,34.60427557,-21.92237056,FALSE,0.509166482,0.120636939,FALSE,FALSE,1,0.215362354,FALSE,FALSE,unlabelled
MARS2,brown,368.7242305,71.52057773,297.2036527,-225.683075,FALSE,-0.741574166,0.034565778,TRUE,TRUE,1,0.196073626,FALSE,TRUE,1
RP5-940J5.6,brown,16.65615031,4.095293807,12.56085651,-8.465562699,FALSE,0.238180802,0.433566693,FALSE,FALSE,1,0.183408329,FALSE,FALSE,unlabelled
NNT-AS1,brown,179.7355752,45.88208422,133.853491,-87.97140675,FALSE,0.741564378,0.261040999,FALSE,FALSE,1,0.190595494,FALSE,FALSE,unlabelled
FLJ12825,brown,30.26587166,8.061566989,22.20430467,-14.14273768,FALSE,0.427473043,0.309602442,FALSE,FALSE,1,0.157051495,FALSE,FALSE,unlabelled
SUMO2P17,brown,64.00206549,12.63605153,51.36601396,-38.72996243,FALSE,-0.487914616,0.486379008,FALSE,FALSE,1,0.179224338,FALSE,FALSE,unlabelled
RP11-597D13.9,brown,35.02516697,7.478906437,27.54626053,-20.06735409,FALSE,-0.256741289,0.988382651,FALSE,FALSE,1,0.191418469,FALSE,FALSE,unlabelled
RP11-247C2.2,brown,11.40249677,2.470413931,8.932082837,-6.461668906,FALSE,-0.21850126,0.832454189,FALSE,FALSE,1,0.180334621,FALSE,FALSE,unlabelled
HMGA1P2,brown,88.33401919,14.89319697,73.44082222,-58.54762525,FALSE,-0.532198001,0.025431842,FALSE,FALSE,1,0.174637608,FALSE,FALSE,unlabelled
ACTN3,brown,31.11086926,8.619117986,22.49175127,-13.87263328,FALSE,-0.352428021,0.727787759,FALSE,FALSE,1,0.17310187,FALSE,FALSE,unlabelled
USP46-AS1,brown,33.32601361,4.592014046,28.73399957,-24.14198552,FALSE,0.317171956,0.116425198,FALSE,FALSE,1,0.199311453,FALSE,FALSE,unlabelled
CTD-2083E4.6,brown,19.63352443,2.853669744,16.77985469,-13.92618494,FALSE,0.210371863,0.519274333,FALSE,FALSE,1,0.18897706,FALSE,FALSE,unlabelled
RP11-87F15.2,brown,24.89774552,9.073751897,15.82399363,-6.750241729,FALSE,-0.406237465,0.169102069,FALSE,FALSE,1,0.164783122,FALSE,FALSE,unlabelled
SLED1,brown,33.82048034,6.699698651,27.12078169,-20.42108304,FALSE,0.402975101,0.252949232,FALSE,FALSE,1,0.174924274,FALSE,FALSE,unlabelled
TMEM150C,brown,75.51856169,29.60501193,45.91354976,-16.30853783,FALSE,0.568317856,0.135578499,FALSE,FALSE,1,0.178271898,FALSE,FALSE,unlabelled
LINC01411,brown,27.98984737,7.154587438,20.83525993,-13.6806725,FALSE,0.332289988,0.656745394,FALSE,FALSE,1,0.159724549,FALSE,FALSE,unlabelled
LINC01016,brown,27.54854309,7.524093659,20.02444943,-12.50035578,FALSE,0.391181585,0.427053183,FALSE,FALSE,1,0.179972456,FALSE,FALSE,unlabelled
NPM1P27,brown,367.7064784,68.79258127,298.9138972,-230.1213159,FALSE,-0.77300399,0.204036243,FALSE,FALSE,1,0.189747297,FALSE,FALSE,unlabelled
CASC11,brown,61.33716045,11.54049468,49.79666576,-38.25617108,FALSE,0.490938628,0.128158028,FALSE,FALSE,1,0.209787215,FALSE,FALSE,unlabelled
RBMXP4,brown,41.81637805,11.82533883,29.99103922,-18.16570038,FALSE,0.543126581,0.083941329,FALSE,FALSE,1,0.185628794,FALSE,FALSE,unlabelled
CTD-2587M2.1,brown,39.21874921,8.857654535,30.36109467,-21.50344014,FALSE,0.455859111,0.079089465,FALSE,FALSE,1,0.168214124,FALSE,FALSE,unlabelled
SERBP1P5,brown,102.9978417,31.85265158,71.14519016,-39.29253857,FALSE,-0.723429954,0.034548158,FALSE,FALSE,1,0.192751183,FALSE,FALSE,unlabelled
HOXC13-AS,brown,38.64407601,9.079728707,29.5643473,-20.48461859,FALSE,0.503530066,0.099488517,FALSE,FALSE,1,0.171514397,FALSE,FALSE,unlabelled
FER1L5,brown,118.3136385,17.02925485,101.2843836,-84.25512877,FALSE,0.560172526,0.030481894,FALSE,FALSE,1,0.185521152,FALSE,FALSE,unlabelled
PVT1,brown,28.04889655,5.511914792,22.53698176,-17.02506696,FALSE,0.304177624,0.849521545,FALSE,FALSE,1,0.188359073,FALSE,FALSE,unlabelled
PDCD6,brown,18.51360597,4.274485984,14.23911998,-9.964633999,FALSE,-0.283973022,0.738037114,FALSE,FALSE,1,0.187376921,FALSE,FALSE,unlabelled
RP11-180C1.1,brown,66.31884408,17.03532807,49.28351601,-32.24818794,FALSE,-0.555409157,0.219542478,FALSE,FALSE,1,0.170436172,FALSE,FALSE,unlabelled
RP11-584P21.2,brown,23.48515387,5.742457177,17.7426967,-12.00023952,FALSE,0.281872993,0.879596606,FALSE,FALSE,1,0.183930961,FALSE,FALSE,unlabelled
RP11-359B12.2,brown,44.73179504,16.23391792,28.49787712,-12.2639592,FALSE,0.580272541,0.132528844,FALSE,FALSE,1,0.187178412,FALSE,FALSE,unlabelled
RP11-553P9.1,brown,21.59090714,5.30940302,16.28150412,-10.9721011,FALSE,0.367168738,0.201735646,FALSE,FALSE,1,0.182042873,FALSE,FALSE,unlabelled
FZD10-AS1,brown,18.5966962,3.461541404,15.1351548,-11.67361339,FALSE,-0.33084755,0.267947292,FALSE,FALSE,1,0.127367235,FALSE,FALSE,unlabelled
RP11-356J5.12,brown,33.90965871,5.75697535,28.15268336,-22.39570801,FALSE,0.294317187,0.630617183,FALSE,FALSE,1,0.174039404,FALSE,FALSE,unlabelled
GMPSP1,brown,40.34435372,10.21270722,30.13164649,-19.91893927,FALSE,-0.402151973,0.507332055,FALSE,FALSE,1,0.126472438,FALSE,FALSE,unlabelled
TPM3P6,brown,27.41198358,8.435325778,18.9766578,-10.54133202,FALSE,-0.403222345,0.548812298,FALSE,FALSE,1,0.166719937,FALSE,FALSE,unlabelled
RNPS1P1,brown,63.51957011,5.459887696,58.05968242,-52.59979472,FALSE,-0.457933531,0.01128261,FALSE,FALSE,1,0.179541026,FALSE,FALSE,unlabelled
GMDS-AS1,brown,218.8108875,24.52354861,194.2873389,-169.7637903,FALSE,0.696841957,0.000743756,FALSE,FALSE,1,0.178411202,FALSE,FALSE,unlabelled
RP11-53O19.1,brown,86.79457118,24.62256987,62.17200131,-37.54943144,FALSE,-0.572260681,0.442205016,FALSE,FALSE,1,0.201373437,FALSE,FALSE,unlabelled
HOXC-AS3,brown,35.47235491,9.121977371,26.35037754,-17.22840017,FALSE,0.326208886,0.308263388,FALSE,FALSE,1,0.161882105,FALSE,FALSE,unlabelled
RP11-420A23.1,brown,123.6204857,10.80075567,112.81973,-102.0189743,FALSE,0.455219342,0.012979342,FALSE,FALSE,1,0.192324008,FALSE,FALSE,unlabelled
FOXD1,brown,409.7731377,72.42525008,337.3478877,-264.9226376,FALSE,-0.80341925,0.002514455,FALSE,FALSE,1,0.172956065,FALSE,FALSE,unlabelled
PPIAP11,brown,26.42050359,9.72220984,16.69829375,-6.976083909,FALSE,-0.441768001,0.687292709,FALSE,FALSE,1,0.184019561,FALSE,FALSE,unlabelled
ABCA11P,brown,11.66170753,2.831765895,8.829941633,-5.998175738,FALSE,0.219378045,0.742393379,FALSE,FALSE,1,0.1755097,FALSE,FALSE,unlabelled
SCARNA13,brown,17.18289416,2.918576707,14.26431745,-11.34574074,FALSE,-0.248917793,0.692134501,FALSE,FALSE,1,0.197403223,FALSE,FALSE,unlabelled
